"Sample Number","Sampled Date","Partial Postal Code","Lead Amount ppb"
1636213,29-AUG-14,M4J,"2.14"
1636198,29-AUG-14,M3B,"<0.0500"
1636270,29-AUG-14,M6J,"14.3"
1636216,29-AUG-14,M4L,"1.85"
1633573,29-AUG-14,M4M,"0.135"
1635165,28-AUG-14,M6H,"0.952"
1635172,28-AUG-14,M6P,"<0.0500"
1636199,28-AUG-14,M4B,"<0.0500"
1632918,28-AUG-14,M1K,"<0.0500"
1636258,28-AUG-14,M1N,"<0.0500"
1636271,28-AUG-14,M4C,"2.34"
1635163,28-AUG-14,M6P,"0.431"
1636257,27-AUG-14,M4E,"1.89"
1635109,27-AUG-14,M9W,"0.849"
1635145,27-AUG-14,M6P,"0.557"
1634617,27-AUG-14,M5N,"0.0957"
1635129,27-AUG-14,M6G,"0.341"
1635110,27-AUG-14,M6R,"0.496"
1636209,27-AUG-14,M6G,"3.43"
1633563,27-AUG-14,M4J,"0.153"
1636298,27-AUG-14,M5R,"3.30"
1634624,27-AUG-14,M4N,"2.46"
1636296,27-AUG-14,M4G,"0.143"
1633608,27-AUG-14,M4K,"2.48"
1635167,27-AUG-14,M6S,"0.248"
1636266,27-AUG-14,M4E,"0.287"
1631986,26-AUG-14,M4M,"0.0542"
1633607,26-AUG-14,M4K,"6.73"
1633594,26-AUG-14,M4J,"1.83"
1632043,26-AUG-14,M6N,"<0.0500"
1636218,26-AUG-14,M5M,"0.117"
1633596,26-AUG-14,M4C,"0.0912"
1636201,26-AUG-14,M5S,"0.425"
1634605,26-AUG-14,M4N,"0.164"
1632617,26-AUG-14,M9C,"0.0851"
1633593,26-AUG-14,M4L,"0.782"
1632623,25-AUG-14,M8Z,"<0.0500"
1635166,25-AUG-14,M6S,"7.31"
1633564,25-AUG-14,M1G,"2.45"
1633586,25-AUG-14,M4J,"1.99"
1632620,25-AUG-14,M9A,"0.330"
1636267,25-AUG-14,M4K,"0.205"
1632619,25-AUG-14,M6R,"1.24"
1632040,24-AUG-14,M6S,"66.3"
1636197,24-AUG-14,M6P,"0.317"
1633598,24-AUG-14,M4L,"3.71"
1636222,24-AUG-14,M4C,"5.35"
1632618,24-AUG-14,M6N,"0.572"
1634602,24-AUG-14,M6E,"16.6"
1645177,23-AUG-14,M8Y,"0.136"
1632615,22-AUG-14,M8Y,"<0.0500"
1632044,22-AUG-14,M5R,"0.0728"
1632923,22-AUG-14,M1P,"0.0700"
1632595,22-AUG-14,M5N,"<0.0500"
1632614,22-AUG-14,M6N,"1.01"
1634609,22-AUG-14,M5M,"<0.0500"
1633605,22-AUG-14,M4J,"1.22"
1633597,22-AUG-14,M1N,"0.541"
1633595,22-AUG-14,M4J,"1.20"
1633571,22-AUG-14,M4J,"1.62"
1633606,22-AUG-14,M4J,"<0.0500"
1633572,22-AUG-14,M4J,"4.84"
1632901,21-AUG-14,M1R,"<0.0500"
1632065,21-AUG-14,M5R,"0.739"
1632088,21-AUG-14,M5M,"8.27"
1632063,21-AUG-14,M6H,"0.141"
1633041,21-AUG-14,M1R,"<0.0500"
1631991,21-AUG-14,M4G,"0.0923"
1633592,21-AUG-14,M4C,"3.94"
1631987,20-AUG-14,M4E,"0.947"
1631989,20-AUG-14,M6G,"1.08"
1631996,20-AUG-14,M6G,"0.0971"
1632083,20-AUG-14,M4R,"0.206"
1628397,20-AUG-14,M1L,"0.180"
1636196,20-AUG-14,M1N,"0.910"
1628458,20-AUG-14,M4R,"<0.0500"
1628972,20-AUG-14,M9B,"0.0965"
1632124,20-AUG-14,M6B,"0.652"
1628989,20-AUG-14,M6S,"0.175"
1632624,20-AUG-14,M6R,"0.0718"
1632005,20-AUG-14,M5M,"0.107"
1631988,20-AUG-14,M6E,"0.265"
1630076,20-AUG-14,M4R,"0.0646"
1632127,19-AUG-14,M5R,"1.07"
1632064,19-AUG-14,M4K,"<0.0500"
1628946,19-AUG-14,M6N,"2.53"
1628395,19-AUG-14,M4X,"0.833"
1632042,19-AUG-14,M4P,"9.15"
1628918,19-AUG-14,M6H,"11.2"
1632062,19-AUG-14,M5B,"0.395"
1632098,19-AUG-14,M3H,"<0.0500"
1629928,19-AUG-14,M4B,"0.0530"
1632006,19-AUG-14,M6L,"0.0804"
1632056,19-AUG-14,M6C,"2.44"
1629911,19-AUG-14,M4C,"2.98"
1628324,19-AUG-14,M4K,"1.02"
1630051,18-AUG-14,M1L,"<0.0500"
1632616,18-AUG-14,M6R,"0.135"
1628460,18-AUG-14,M2N,"0.160"
1626992,18-AUG-14,M4K,"1.09"
1627278,18-AUG-14,M4G,"0.247"
1629918,18-AUG-14,M4J,"<0.0500"
1628461,18-AUG-14,M6P,"1.36"
1628436,18-AUG-14,M5P,"1.03"
1632041,18-AUG-14,M6A,"0.611"
1630052,18-AUG-14,M1E,"0.294"
1629927,18-AUG-14,M4L,"0.579"
1632905,17-AUG-14,M6J,"3.26"
1628321,17-AUG-14,M4S,"28.1"
1630048,17-AUG-14,M1N,"1.95"
1628369,17-AUG-14,M6S,"3.29"
1628468,17-AUG-14,M2R,"0.0871"
1628857,17-AUG-14,M8X,"<0.0500"
1628302,17-AUG-14,M4J,"0.725"
1633042,17-AUG-14,M4L,"0.904"
1632000,16-AUG-14,M6S,"<0.0500"
1628300,16-AUG-14,M6H,"<0.0500"
1628465,15-AUG-14,M4J,"0.165"
1628325,15-AUG-14,M6G,"1.22"
1628953,15-AUG-14,M8V,"0.148"
1628923,15-AUG-14,M8Y,"0.0625"
1628406,15-AUG-14,M5M,"0.252"
1628423,15-AUG-14,M4P,"0.0998"
1630044,15-AUG-14,M4K,"0.0696"
1628858,15-AUG-14,M8V,"0.602"
1628421,15-AUG-14,M2R,"0.449"
1629898,15-AUG-14,M5M,"11.8"
1630077,15-AUG-14,M4L,"<0.0500"
1628303,15-AUG-14,M4E,"3.42"
1630060,15-AUG-14,M4E,"<0.0500"
1632912,14-AUG-14,M1N,"0.0532"
1628370,14-AUG-14,M6G,"0.131"
1628301,14-AUG-14,M6N,"2.05"
1629924,14-AUG-14,M4C,"<0.0500"
1630075,14-AUG-14,M4J,"4.64"
1629915,14-AUG-14,M4J,"<0.0500"
1628920,14-AUG-14,M6R,"9.74"
1632896,14-AUG-14,M1M,"3.16"
1629910,14-AUG-14,M4C,"0.101"
1630043,14-AUG-14,M4G,"8.26"
1628903,14-AUG-14,M6P,"1.38"
1630061,14-AUG-14,M4J,"0.502"
1630322,14-AUG-14,M4E,"3.24"
1628868,14-AUG-14,M5S,"<0.0500"
1627329,13-AUG-14,M4C,"0.0950"
1628437,13-AUG-14,M4N,"0.149"
1628922,13-AUG-14,M6K,"0.172"
1628304,13-AUG-14,M5R,"0.144"
1628466,13-AUG-14,M6S,"<0.0500"
1626913,13-AUG-14,M4L,"4.66"
1630053,13-AUG-14,M4L,"6.92"
1627039,13-AUG-14,M4N,"4.95"
1628887,13-AUG-14,M6P,"0.135"
1628986,13-AUG-14,M6S,"5.65"
1628467,13-AUG-14,M5M,"0.0551"
1628984,13-AUG-14,M6E,"4.63"
1627045,13-AUG-14,M4J,"0.229"
1626266,13-AUG-14,M4R,"2.89"
1627078,13-AUG-14,M4C,"0.310"
1626312,13-AUG-14,M6G,"0.936"
1628915,13-AUG-14,M6R,"5.12"
1628485,13-AUG-14,M4P,"0.107"
1628966,13-AUG-14,M8V,"<0.0500"
1632900,13-AUG-14,M1B,"0.337"
1628894,13-AUG-14,M6S,"4.58"
1628924,13-AUG-14,M8V,"0.223"
1627325,12-AUG-14,M4C,"0.164"
1626914,12-AUG-14,M4L,"3.59"
1627064,12-AUG-14,M4M,"0.992"
1626319,12-AUG-14,M6N,"1.65"
1628469,12-AUG-14,M4S,"0.263"
1626267,12-AUG-14,M6P,"2.17"
1628464,12-AUG-14,M5M,"0.145"
1627037,12-AUG-14,M9A,"0.370"
1627044,12-AUG-14,M4J,"5.04"
1627022,12-AUG-14,M6K,"16.3"
1625465,12-AUG-14,M6P,"1.56"
1626174,12-AUG-14,M6H,"0.0858"
1628459,12-AUG-14,M5M,"2.16"
1626261,12-AUG-14,M6S,"0.255"
1627062,12-AUG-14,M4C,"2.32"
1626310,12-AUG-14,M4M,"1.98"
1627046,12-AUG-14,M4J,"0.0642"
1632968,12-AUG-14,M1M,"<0.0500"
1628965,12-AUG-14,M6E,"0.409"
1627040,12-AUG-14,M4S,"5.52"
1626966,11-AUG-14,M5N,"<0.0500"
1625480,11-AUG-14,M6R,"<0.0500"
1627007,11-AUG-14,M2N,"0.0648"
1626939,11-AUG-14,M9W,"0.0627"
1627288,11-AUG-14,M4J,"1.20"
1627319,11-AUG-14,M4X,"<0.0500"
1627029,11-AUG-14,M4S,"6.33"
1627043,11-AUG-14,M4C,"<0.0500"
1627225,11-AUG-14,M4J,"2.30"
1627257,11-AUG-14,M4C,"8.31"
1627019,11-AUG-14,M4G,"0.771"
1626444,11-AUG-14,M6N,"0.167"
1626418,11-AUG-14,M6G,"0.540"
1627240,11-AUG-14,M4E,"0.803"
1626925,10-AUG-14,M4M,"1.35"
1627017,10-AUG-14,M4K,"6.62"
1626277,10-AUG-14,M6S,"1.19"
1624580,10-AUG-14,M2J,"0.0761"
1632119,09-AUG-14,M4M,"0.505"
1626987,08-AUG-14,M6M,"0.107"
1625476,08-AUG-14,M6R,"1.23"
1627042,08-AUG-14,M4J,"0.713"
1627016,08-AUG-14,M1P,"<0.0500"
1625471,08-AUG-14,M6P,"0.347"
1624590,08-AUG-14,M5M,"2.25"
1626980,08-AUG-14,M6C,"1.10"
1626332,08-AUG-14,M4K,"0.0520"
1626961,08-AUG-14,M8V,"0.216"
1627249,08-AUG-14,M4E,"3.48"
1626417,08-AUG-14,M6E,"2.13"
1626419,08-AUG-14,M4M,"4.18"
1626175,07-AUG-14,M6S,"3.20"
1626910,07-AUG-14,M6G,"0.673"
1627021,07-AUG-14,M4L,"1.62"
1626271,07-AUG-14,M8W,"0.560"
1627020,07-AUG-14,M4N,"3.25"
1626416,07-AUG-14,M6K,"0.255"
1624584,07-AUG-14,M4R,"9.46"
1624592,07-AUG-14,M4R,"3.62"
1624593,07-AUG-14,M4S,"2.57"
1626194,07-AUG-14,M6J,"0.527"
1627311,07-AUG-14,M4K,"0.320"
1626262,07-AUG-14,M6P,"<0.0500"
1627061,07-AUG-14,M4E,"0.439"
1625461,07-AUG-14,M5S,"0.0582"
1621152,06-AUG-14,M6M,"0.0561"
1628368,06-AUG-14,M4K,"4.71"
1622181,06-AUG-14,M4L,"0.137"
1624591,06-AUG-14,M6S,"0.195"
1622178,06-AUG-14,M4J,"0.441"
1624596,06-AUG-14,M6S,"1.69"
1624597,06-AUG-14,M2K,"<0.0500"
1627041,06-AUG-14,M3B,"0.101"
1624594,06-AUG-14,M4B,"0.418"
1627018,06-AUG-14,M1L,"0.0973"
1626263,06-AUG-14,M6C,"1.36"
1626272,06-AUG-14,M4K,"1.13"
1622180,06-AUG-14,M4J,"0.915"
1624598,06-AUG-14,M6S,"0.0779"
1626230,06-AUG-14,M6E,"12.4"
1622184,06-AUG-14,M4B,"3.95"
1621335,05-AUG-14,M4R,"2.66"
1622346,05-AUG-14,M4E,"0.0753"
1626240,05-AUG-14,M6S,"6.35"
1621314,05-AUG-14,M6N,"1.29"
1621212,05-AUG-14,M6R,"<0.0500"
1622115,05-AUG-14,M4C,"1.11"
1626912,05-AUG-14,M4N,"<0.0500"
1622176,05-AUG-14,M4J,"<0.0500"
1622114,05-AUG-14,M4M,"3.12"
1621341,05-AUG-14,M6S,"0.0846"
1626254,05-AUG-14,M6S,"6.51"
1621223,05-AUG-14,M6S,"0.0848"
1622177,05-AUG-14,M4C,"0.0758"
1626173,05-AUG-14,M6S,"0.335"
1622135,04-AUG-14,M4B,"<0.0500"
1621215,02-AUG-14,M8Y,"0.124"
1636194,02-AUG-14,M6C,"3.56"
1621233,01-AUG-14,M4E,"0.364"
1620662,01-AUG-14,M4N,"0.127"
1621230,01-AUG-14,M9P,"0.0817"
1621330,01-AUG-14,M4S,"4.51"
1622113,01-AUG-14,M4K,"0.0538"
1622173,01-AUG-14,M4J,"0.963"
1621329,01-AUG-14,M6C,"0.381"
1621204,01-AUG-14,M6G,"0.266"
1620669,01-AUG-14,M4N,"0.460"
1622116,01-AUG-14,M4J,"8.97"
1622118,01-AUG-14,M4L,"0.586"
1621320,01-AUG-14,M6P,"<0.0500"
1622117,01-AUG-14,M4C,"1.14"
1619332,31-JUL-14,M4L,"0.103"
1621133,31-JUL-14,M6E,"0.184"
1621350,31-JUL-14,M1E,"0.0645"
1618351,31-JUL-14,M1T,"0.509"
1621272,31-JUL-14,M9R,"<0.0500"
1621338,31-JUL-14,M6A,"0.0509"
1621337,31-JUL-14,M4X,"2.33"
1618354,31-JUL-14,M6H,"1.44"
1621273,31-JUL-14,M6S,"0.212"
1621270,31-JUL-14,M2P,"0.153"
1621336,31-JUL-14,M6G,"0.988"
1621234,30-JUL-14,M6S,"1.05"
1620700,30-JUL-14,M6L,"<0.0500"
1619322,30-JUL-14,M4K,"0.0860"
1620726,30-JUL-14,M6L,"0.180"
1621190,30-JUL-14,M8W,"5.30"
1621222,30-JUL-14,M5R,"0.931"
1622179,30-JUL-14,M4J,"1.13"
1622182,30-JUL-14,M4B,"0.159"
1619321,30-JUL-14,M4B,"<0.0500"
1621334,30-JUL-14,M6R,"0.108"
1619340,30-JUL-14,M4G,"8.61"
1621246,30-JUL-14,M6E,"0.134"
1621331,30-JUL-14,M6G,"1.63"
1618369,29-JUL-14,M9N,"<0.0500"
1620652,29-JUL-14,M6H,"0.808"
1620692,29-JUL-14,M2P,"1.40"
1619447,29-JUL-14,M6S,"0.0993"
1621343,29-JUL-14,M6H,"<0.0500"
1618007,29-JUL-14,M6K,"3.90"
1621328,29-JUL-14,M6B,"0.0695"
1621351,29-JUL-14,M5R,"0.469"
1618371,29-JUL-14,M6G,"0.520"
1618306,29-JUL-14,M6H,"4.34"
1620699,29-JUL-14,M6L,"0.0537"
1621271,29-JUL-14,M4N,"0.187"
1619343,29-JUL-14,M6S,"4.59"
1618001,29-JUL-14,M4M,"<0.0500"
1621309,29-JUL-14,M4T,"0.325"
1621313,29-JUL-14,M4T,"0.0888"
1617929,29-JUL-14,M4K,"0.210"
1618307,29-JUL-14,M9P,"<0.0500"
1618301,29-JUL-14,M6J,"2.67"
1621342,29-JUL-14,M4J,"3.19"
1619417,29-JUL-14,M6E,"0.292"
1621323,29-JUL-14,M4S,"0.0620"
1619375,29-JUL-14,M9N,"0.0751"
1618400,29-JUL-14,M1M,"<0.0500"
1617930,28-JUL-14,M4K,"0.258"
1618310,28-JUL-14,M4J,"0.403"
1619342,28-JUL-14,M4E,"2.99"
1620656,28-JUL-14,M5M,"<0.0500"
1619403,28-JUL-14,M6R,"3.68"
1619351,28-JUL-14,M6S,"0.0747"
1618347,28-JUL-14,M1K,"0.101"
1618349,28-JUL-14,M6P,"<0.0500"
1619400,28-JUL-14,M6E,"6.76"
1620650,28-JUL-14,M5M,"0.0600"
1618377,28-JUL-14,M4S,"2.67"
1619425,28-JUL-14,M9A,"0.226"
1621256,28-JUL-14,M9A,"0.145"
1619450,28-JUL-14,M8X,"0.175"
1619344,28-JUL-14,M4E,"0.147"
1620668,28-JUL-14,M4N,"4.47"
1618309,28-JUL-14,M4N,"0.0686"
1618089,28-JUL-14,M4S,"0.0837"
1619337,27-JUL-14,M4C,"0.0726"
1618038,27-JUL-14,M4K,"0.140"
1618372,27-JUL-14,M8Y,"0.0671"
1622183,27-JUL-14,M4L,"0.436"
1618299,27-JUL-14,M4J,"0.156"
1620695,26-JUL-14,M6H,"0.213"
1615932,25-JUL-14,M4C,"2.55"
1621275,25-JUL-14,M5T,"0.0754"
1618346,25-JUL-14,M6G,"1.24"
1619365,25-JUL-14,M4J,"0.254"
1618300,25-JUL-14,M6C,"2.60"
1619354,25-JUL-14,M1M,"0.139"
1618352,25-JUL-14,M6E,"6.13"
1618304,25-JUL-14,M5S,"0.420"
1619339,25-JUL-14,M4C,"2.33"
1619454,25-JUL-14,M4X,"1.64"
1620693,25-JUL-14,M4N,"1.21"
1618348,25-JUL-14,M6G,"0.0579"
1619324,25-JUL-14,M4J,"0.0696"
1618029,25-JUL-14,M6K,"<0.0500"
1618378,25-JUL-14,M9B,"<0.0500"
1619317,25-JUL-14,M4L,"0.764"
1618317,25-JUL-14,M6E,"8.89"
1618303,25-JUL-14,M6K,"8.60"
1618308,24-JUL-14,M6G,"25.9"
1615011,24-JUL-14,M8Z,"0.0998"
1615938,24-JUL-14,M4J,"0.237"
1617877,24-JUL-14,M4J,"0.318"
1619301,24-JUL-14,M4L,"2.83"
1615943,24-JUL-14,M4J,"0.0838"
1619376,24-JUL-14,M6H,"0.411"
1618374,24-JUL-14,M6G,"0.0945"
1615169,24-JUL-14,M9R,"<0.0500"
1618093,24-JUL-14,M4M,"0.699"
1619341,24-JUL-14,M4G,"0.0847"
1618350,24-JUL-14,M6K,"3.64"
1619338,24-JUL-14,M4M,"13.0"
1619325,23-JUL-14,M4J,"0.158"
1618037,23-JUL-14,M4C,"22.3"
1614439,23-JUL-14,M4P,"6.19"
1617907,23-JUL-14,M4J,"0.850"
1615949,23-JUL-14,M4C,"0.0880"
1619420,23-JUL-14,M6R,"0.858"
1620701,23-JUL-14,M4N,"<0.0500"
1619410,23-JUL-14,M5M,"0.262"
1615951,22-JUL-14,M4L,"0.358"
1619411,22-JUL-14,M6M,"1.48"
1614491,22-JUL-14,M4C,"2.85"
1615035,22-JUL-14,M6J,"7.61"
1614428,22-JUL-14,M5M,"3.04"
1614527,22-JUL-14,M4E,"3.65"
1620664,22-JUL-14,M5M,"8.29"
1620665,22-JUL-14,M4N,"0.133"
1614472,22-JUL-14,M6E,"0.608"
1615942,22-JUL-14,M4J,"0.0563"
1615022,22-JUL-14,M6J,"0.930"
1615178,22-JUL-14,M9A,"0.260"
1617996,22-JUL-14,M4J,"3.75"
1615945,22-JUL-14,M4K,"0.138"
1615048,22-JUL-14,M6R,"0.0606"
1615941,22-JUL-14,M4G,"12.2"
1615952,22-JUL-14,M4C,"0.0610"
1620658,22-JUL-14,M5M,"1.72"
1615175,22-JUL-14,M6R,"7.60"
1620697,22-JUL-14,M4P,"13.2"
1618302,22-JUL-14,M6J,"0.136"
1620672,22-JUL-14,M4N,"0.511"
1618353,22-JUL-14,M8Y,"0.105"
1620694,22-JUL-14,M5M,"0.0699"
1620698,22-JUL-14,M5N,"<0.0500"
1618305,22-JUL-14,M4N,"<0.0500"
1614410,21-JUL-14,M6G,"4.43"
1614427,21-JUL-14,M4N,"0.169"
1614413,21-JUL-14,M4N,"<0.0500"
1614414,21-JUL-14,M1N,"0.127"
1615947,21-JUL-14,M4M,"1.18"
1618319,21-JUL-14,M6J,"0.671"
1615948,21-JUL-14,M1N,"0.0572"
1613526,21-JUL-14,M6H,"21.3"
1615039,21-JUL-14,M6H,"0.341"
1614453,21-JUL-14,M5R,"0.149"
1614531,21-JUL-14,M6G,"0.184"
1615038,21-JUL-14,M6P,"28.9"
1619323,21-JUL-14,M4J,"0.0736"
1614552,21-JUL-14,M6S,"0.502"
1615174,21-JUL-14,M6S,"5.09"
1615944,21-JUL-14,M4L,"0.800"
1615953,20-JUL-14,M4C,"0.867"
1614469,20-JUL-14,M4V,"<0.0500"
1614412,20-JUL-14,M4J,"2.66"
1615176,20-JUL-14,M6H,"3.35"
1615036,18-JUL-14,M8Z,"0.306"
1614473,18-JUL-14,M2J,"0.124"
1615083,18-JUL-14,M9B,"<0.0500"
1614553,18-JUL-14,M4C,"0.176"
1615163,18-JUL-14,M8V,"0.102"
1615950,18-JUL-14,M4L,"1.10"
1614524,18-JUL-14,M4R,"1.92"
1619374,18-JUL-14,M9B,"0.750"
1615070,18-JUL-14,M6S,"15.3"
1614525,18-JUL-14,M4R,"1.61"
1615198,18-JUL-14,M6P,"<0.0500"
1615946,18-JUL-14,M4C,"0.139"
1615002,18-JUL-14,M6G,"<0.0500"
1613215,17-JUL-14,M4C,"0.128"
1615010,17-JUL-14,M6R,"3.13"
1613326,17-JUL-14,M4R,"1.29"
1615019,17-JUL-14,M6H,"0.315"
1615954,17-JUL-14,M4K,"7.37"
1615007,17-JUL-14,M4C,"0.545"
1615040,17-JUL-14,M6R,"0.0683"
1613286,17-JUL-14,M4J,"2.44"
1615127,17-JUL-14,M6M,"0.0601"
1611885,17-JUL-14,M6R,"0.0798"
1613288,17-JUL-14,M4B,"<0.0500"
1613600,17-JUL-14,M6J,"0.654"
1615037,17-JUL-14,M6S,"0.779"
1615199,17-JUL-14,M6S,"2.94"
1615099,17-JUL-14,M4W,"1.06"
1615100,17-JUL-14,M6R,"2.03"
1615110,17-JUL-14,M6S,"0.541"
1614411,17-JUL-14,M5M,"1.40"
1613587,16-JUL-14,M5M,"2.19"
1615200,16-JUL-14,M6P,"2.97"
1615034,16-JUL-14,M6R,"0.168"
1615177,16-JUL-14,M9A,"0.0588"
1613596,16-JUL-14,M6S,"0.0829"
1614464,16-JUL-14,M3H,"<0.0500"
1611731,16-JUL-14,M6N,"<0.0500"
1611838,16-JUL-14,M4N,"0.0941"
1611892,16-JUL-14,M6B,"0.0590"
1611858,16-JUL-14,M4N,"0.114"
1613516,16-JUL-14,M5A,"1.49"
1614442,16-JUL-14,M4G,"0.169"
1612095,16-JUL-14,M3H,"0.0544"
1613287,16-JUL-14,M4G,"0.753"
1613131,16-JUL-14,M4G,"0.102"
1613187,16-JUL-14,M4G,"9.83"
1618083,16-JUL-14,M6R,"4.23"
1615009,16-JUL-14,M5V,"0.0643"
1611897,16-JUL-14,M9N,"0.793"
1615012,15-JUL-14,M4L,"1.16"
1615004,15-JUL-14,M6M,"<0.0500"
1613255,15-JUL-14,M4K,"1.36"
1613207,15-JUL-14,M4C,"1.52"
1611133,15-JUL-14,M4N,"0.262"
1611888,15-JUL-14,M1T,"0.112"
1611739,15-JUL-14,M6N,"3.53"
1611921,15-JUL-14,M5M,"0.598"
1611706,15-JUL-14,M6E,"2.78"
1613133,15-JUL-14,M4C,"0.0962"
1613246,15-JUL-14,M4G,"8.94"
1610981,15-JUL-14,M5N,"<0.0500"
1610982,15-JUL-14,M5N,"0.298"
1610983,15-JUL-14,M5N,"0.229"
1610984,15-JUL-14,M5N,"10.3"
1615008,15-JUL-14,M6R,"0.214"
1613233,15-JUL-14,M4K,"0.0558"
1611720,15-JUL-14,M6R,"4.45"
1615047,15-JUL-14,M5R,"0.0624"
1611860,15-JUL-14,M4N,"<0.0500"
1614471,15-JUL-14,M3H,"<0.0500"
1613320,15-JUL-14,M1P,"0.199"
1615115,15-JUL-14,M9N,"<0.0500"
1613132,15-JUL-14,M4C,"1.24"
1611902,14-JUL-14,M5M,"<0.0500"
1613597,14-JUL-14,M6G,"0.162"
1613591,14-JUL-14,M5A,"0.378"
1614452,14-JUL-14,M5P,"0.707"
1613219,14-JUL-14,M1L,"1.04"
1613241,14-JUL-14,M4J,"<0.0500"
1613581,14-JUL-14,M6G,"0.619"
1613238,14-JUL-14,M4L,"0.0533"
1613519,14-JUL-14,M6G,"1.28"
1613203,14-JUL-14,M4C,"1.68"
1613250,14-JUL-14,M4C,"5.05"
1613588,14-JUL-14,M6J,"3.76"
1613264,14-JUL-14,M4J,"1.29"
1613259,14-JUL-14,M1N,"3.61"
1613590,14-JUL-14,M5P,"0.401"
1618012,14-JUL-14,M5M,"0.102"
1611884,14-JUL-14,M6J,"11.2"
1611756,14-JUL-14,M6H,"0.395"
1645080,14-JUL-14,M4C,"<0.0500"
1611780,14-JUL-14,M8Z,"0.357"
1613583,14-JUL-14,M6C,"0.106"
1613352,13-JUL-14,M6G,"0.123"
1611152,13-JUL-14,M2M,"<0.0500"
1613599,13-JUL-14,M4J,"2.28"
1611747,13-JUL-14,M6S,"11.7"
1613598,13-JUL-14,M4L,"<0.0500"
1611081,11-JUL-14,M6H,"0.399"
1613593,11-JUL-14,M4V,"3.12"
1613491,11-JUL-14,M4S,"0.0574"
1609246,11-JUL-14,M4J,"38.7"
1611136,11-JUL-14,M6C,"<0.0500"
1612082,11-JUL-14,M1L,"<0.0500"
1611138,11-JUL-14,M5M,"0.0890"
1613377,11-JUL-14,M6G,"0.101"
1613518,11-JUL-14,M6J,"4.31"
1613584,11-JUL-14,M1N,"0.0656"
1611771,11-JUL-14,M5P,"0.0994"
1613272,11-JUL-14,M4B,"<0.0500"
1611757,11-JUL-14,M9A,"<0.0500"
1609269,11-JUL-14,M4B,"<0.0500"
1611751,10-JUL-14,M6M,"0.133"
1613509,10-JUL-14,M5M,"0.190"
1611719,10-JUL-14,M8Y,"<0.0500"
1613595,10-JUL-14,M4N,"0.937"
1613353,10-JUL-14,M4K,"2.92"
1613199,10-JUL-14,M4P,"0.139"
1613278,10-JUL-14,M4P,"0.241"
1611705,10-JUL-14,M6R,"0.136"
1611107,10-JUL-14,M4N,"2.63"
1611900,10-JUL-14,M1R,"0.0908"
1612101,10-JUL-14,M1R,"0.0587"
1611727,10-JUL-14,M8X,"0.269"
1608406,10-JUL-14,M4N,"1.08"
1611752,10-JUL-14,M6P,"0.0708"
1612091,10-JUL-14,M1R,"0.263"
1613130,10-JUL-14,M4K,"2.20"
1613589,10-JUL-14,M6E,"0.399"
1611886,10-JUL-14,M6G,"3.33"
1611153,09-JUL-14,M4P,"7.39"
1611749,09-JUL-14,M6M,"3.06"
1609295,09-JUL-14,M4E,"3.28"
1608137,09-JUL-14,M4N,"3.65"
1611834,09-JUL-14,M9W,"<0.0500"
1609317,09-JUL-14,M4B,"0.0656"
1613343,09-JUL-14,M6S,"1.54"
1611770,09-JUL-14,M6R,"4.20"
1613510,09-JUL-14,M6S,"0.141"
1611707,09-JUL-14,M9R,"<0.0500"
1609394,09-JUL-14,M4J,"1.92"
1613200,09-JUL-14,M4B,"0.0829"
1611743,09-JUL-14,M4J,"<0.0500"
1611750,09-JUL-14,M6G,"42.8"
1611137,09-JUL-14,M2P,"0.302"
1613296,09-JUL-14,M4K,"0.260"
1609254,09-JUL-14,M4C,"8.14"
1613351,09-JUL-14,M6C,"0.772"
1609244,09-JUL-14,M4L,"0.0893"
1607777,08-JUL-14,M5N,"29.9"
1613533,08-JUL-14,M4C,"3.97"
1609255,08-JUL-14,M4J,"<0.0500"
1609297,08-JUL-14,M5P,"0.0887"
1607804,08-JUL-14,M4J,"0.597"
1608263,08-JUL-14,M5M,"0.114"
1608207,08-JUL-14,M6A,"0.192"
1608400,08-JUL-14,M6G,"0.994"
1608403,08-JUL-14,M6E,"0.141"
1613582,08-JUL-14,M4E,"0.188"
1611159,08-JUL-14,M4N,"0.485"
1609258,08-JUL-14,M4C,"0.208"
1608225,08-JUL-14,M6S,"13.4"
1608211,08-JUL-14,M6A,"0.160"
1608199,08-JUL-14,M6P,"0.227"
1613586,08-JUL-14,M6C,"<0.0500"
1613372,08-JUL-14,M5R,"0.532"
1613594,08-JUL-14,M4J,"24.9"
1608376,08-JUL-14,M6R,"0.153"
1609276,07-JUL-14,M4C,"0.0837"
1608512,07-JUL-14,M2N,"0.735"
1608101,07-JUL-14,M9V,"<0.0500"
1607930,07-JUL-14,M3H,"0.142"
1608210,07-JUL-14,M6H,"2.68"
1607825,07-JUL-14,M4S,"0.0650"
1609222,07-JUL-14,M4G,"5.33"
1611922,07-JUL-14,M1E,"0.0852"
1609195,07-JUL-14,M4C,"0.0586"
1609302,07-JUL-14,M4J,"0.124"
1608391,07-JUL-14,M9B,"0.156"
1609257,07-JUL-14,M4L,"4.01"
1609343,07-JUL-14,M4C,"1.19"
1608407,07-JUL-14,M9P,"0.0863"
1608138,07-JUL-14,M6H,"3.60"
1607802,07-JUL-14,M4C,"<0.0500"
1608136,07-JUL-14,M6R,"8.22"
1608402,07-JUL-14,M6S,"2.45"
