Sample Number,Sampled Date,Partial Postal Code,Lead Amount ppb
1441881,14-May-13,M4K,8.00
1441882,07-May-13,M5M,13.0
1441883,15-May-13,M8Z,<0.500
1441884,12-May-13,M6E,11.0
1441885,09-May-13,M6R,<0.500
1442671,29-Mar-13,M6R,<0.500
1442683,03-May-13,M6H,11.0
1442894,03-May-13,M6S,4.00
1443299,14-May-13,M4K,1.00
1443300,15-May-13,M4E,13.0
1443303,16-May-13,M4J,0.700
1443306,16-May-13,M4E,8.00
1443308,13-May-13,M4E,4.00
1443424,13-May-13,M4C,4.00
1443435,16-May-13,M4K,2.00
1443436,16-May-13,M4E,1.00
1445174,22-May-13,M4G,2.00
1445178,17-May-13,M4C,12.0
1445194,17-May-13,M4M,0.900
1445210,17-May-13,M4L,4.00
1445218,17-May-13,M4L,4.00
1446365,16-May-13,M4N,6.00
1446371,17-May-13,M4J,<0.500
1446373,22-May-13,M5N,0.700
1446381,28-May-13,M3J,<0.500
1446605,10-May-13,M3C,1.00
1446999,24-May-13,M6J,4.00
1447009,17-May-13,M6P,0.800
1447010,16-May-13,M6G,4.00
1447011,23-May-13,M6E,3.00
1447025,21-May-13,M9B,0.500
1447030,28-May-13,M9W,<0.500
1447032,23-May-13,M6H,0.600
1447033,26-May-13,M6G,6.00
1447196,27-May-13,M6P,<0.500
1447197,24-May-13,M4C,1.00
1447198,23-May-13,M4C,3.00
1447199,28-May-13,M4J,3.00
1447200,30-May-13,M4J,4.00
1447918,28-May-13,M4C,<0.500
1448050,28-May-13,M4C,0.700
1450250,03-Jun-13,M4C,<0.500
1450255,30-May-13,M4M,2.00
1450261,30-May-13,M4M,3.00
1450266,03-Jun-13,M4J,5.00
1450271,30-May-13,M4J,7.00
1450277,30-May-13,M4K,13.0
1450280,04-Jun-13,M4J,14.0
1450295,02-Jun-13,M4L,<0.500
1451346,05-Jun-13,M4E,6.00
1452476,31-May-13,M2R,32.0
1452478,06-Jun-13,M5M,4.00
1452484,06-Jun-13,M4N,<0.500
1452596,03-Jun-13,M5P,3.00
1452597,30-May-13,M5N,0.500
1452619,30-May-13,M2N,<0.500
1452622,06-Jun-13,M4V,2.00
1452623,04-Jun-13,M6E,<0.500
1452624,03-Jun-13,M3M,<0.500
1452679,30-May-13,M4M,11.0
1452683,12-Jun-13,M6C,0.500
1452684,27-May-13,M6P,<0.500
1452686,27-May-13,M6G,0.500
1452687,25-May-13,M4W,3.00
1452688,20-May-13,M4M,3.00
1452689,23-May-13,M3C,<0.500
1452690,23-May-13,M3C,<0.500
1452691,04-Jun-13,M4V,4.00
1452699,07-Jun-13,M8W,13.0
1452700,07-Jun-13,M8W,10.0
1452717,27-Apr-13,M5C,<0.500
1452718,16-May-13,M4K,5.00
1452731,23-May-13,M4L,5.00
1452802,03-Jun-13,M9N,6.00
1452803,16-May-13,M8Y,4.00
1452811,23-May-13,M6G,<0.500
1452835,10-Jun-13,M8X,0.900
1452837,16-May-13,M4P,22.0
1452839,11-Jun-13,M6G,<0.500
1452841,04-Jun-13,M6S,0.700
1452842,22-May-13,M4S,6.00
1453445,11-Jun-13,M9B,<0.500
1453446,10-Jun-13,M8X,6.00
1453447,10-Jun-13,M6R,7.00
1453448,09-Jun-13,M4L,3.00
1453449,07-Jun-13,M1N,5.00
1453482,12-Jun-13,M4J,2.00
1453493,11-Jun-13,M4B,<0.500
1453496,12-Jun-13,M3C,1.00
1453497,07-Jun-13,M4K,6.00
1453498,10-Jun-13,M4J,4.00
1453504,11-Jun-13,M4B,15.0
1453530,27-Apr-13,M5C,<0.500
1453890,06-Jun-13,M4N,1.00
1456349,12-Jun-13,M6P,15.0
1456349,12-Jun-13,M6P,15.0
1456351,14-Jun-13,M4C,4.00
1456351,14-Jun-13,M4C,4.00
1456353,17-Jun-13,M4E,<0.500
1456353,17-Jun-13,M4E,<0.500
1456356,18-Jun-13,M4W,14.0
1456356,18-Jun-13,M4W,14.0
1456360,18-Jun-13,M4E,0.600
1456364,14-Jun-13,M4J,13.0
1456376,18-Jun-13,M4R,14.0
1456660,12-Jun-13,M4G,6.00
1456712,19-Jun-13,M6E,10.0
1456713,13-Jun-13,M6G,3.00
1456716,13-Jun-13,M5N,9.00
1456717,12-Jun-13,M4K,2.00
1456718,19-Jun-13,M6H,3.00
1456719,18-Jun-13,M5M,7.00
1456720,21-Jun-13,M4J,<0.500
1457463,10-Jun-13,M1M,6.00
1457464,15-May-13,M1B,<0.500
1457467,10-May-13,M1K,<0.500
1458486,17-Jun-13,M6P,<0.500
1458487,13-Jun-13,M6S,<0.500
1458488,25-Jun-13,M6E,4.00
1458498,13-Jun-13,M6P,0.800
1458504,20-Jun-13,M4L,0.700
1458510,21-Jun-13,M4J,<0.500
1458511,26-Jun-13,M4C,6.00
1458512,20-Jun-13,M4E,4.00
1461464,26-Jun-13,M5S,3.00
1461468,25-Jun-13,M4L,5.00
1461480,25-Jun-13,M4M,2.00
1461482,27-Jun-13,M1N,1.00
1461483,03-Jul-13,M6K,<0.500
1461491,01-Jul-13,M4E,10.0
1461496,25-Jun-13,M4W,<0.500
1461497,23-Jun-13,M5T,12.0
1461498,02-Jul-13,M6G,0.600
1464034,05-Jul-13,M8X,<0.500
1464054,02-Jul-13,M6P,3.00
1464067,16-Jun-13,M6S,6.00
1464070,09-Jul-13,M6R,3.00
1464083,04-Jul-13,M6R,8.00
1464098,26-Jun-13,M6G,<0.500
1464099,08-Jul-13,M9B,0.500
1464107,08-Jul-13,M6H,0.900
1464110,04-Jul-13,M6R,3.00
1464127,08-Jul-13,M8Y,<0.500
1465507,05-Jul-13,M1N,<0.500
1465522,08-Jul-13,M4G,16.0
1465526,05-Jul-13,M1N,<0.500
1465679,28-Jun-13,M4C,2.00
1465690,04-Jul-13,M4E,3.00
1465692,02-Jul-13,M4C,9.00
1465748,05-Jul-13,M6G,<0.500
1465750,04-Jul-13,M4J,12.0
1465751,26-Jun-13,M4J,6.00
1465752,27-Jun-13,M4E,5.00
1469354,18-Jul-13,M4L,2.00
1469355,18-Jul-13,M4J,7.00
1469375,17-Jul-13,M4J,1.00
1469379,22-Jul-13,M4P,<0.500
1469386,17-Jul-13,M6C,<0.500
1469387,18-Jul-13,M5A,6.00
1469401,20-Jul-13,M5T,<0.500
1469402,11-Jul-13,M6K,8.00
1469403,11-Jul-13,M5R,5.00
1469406,17-Jul-13,M6P,8.00
1469407,10-Jul-13,M5V,<0.500
1469534,05-Jul-13,M4M,3.00
1469538,05-Jul-13,M4C,10.0
1469542,04-Jul-13,M5R,13.0
1469543,10-Jul-13,M4L,5.00
1469544,18-Jul-13,M5A,2.00
1469546,05-Jul-13,M4S,6.00
1469551,19-Jul-13,M4C,3.00
1469898,06-Jun-13,M5M,6.00
1469899,09-Jul-13,M3M,<0.500
1469900,10-Jul-13,M5P,5.00
1469956,03-Jul-13,M5M,0.500
1470029,25-Jun-13,M4N,12.0
1470039,18-Jun-13,M3A,<0.500
1470072,09-Jul-13,M4E,<0.500
1470073,19-Jun-13,M5M,4.00
1470076,19-Jun-13,M3A,<0.500
1470077,18-Jun-13,M4P,8.00
1470083,27-Jun-13,M5M,7.00
1470314,09-Jul-13,M3H,<0.500
1470319,17-Jul-13,M4R,<0.500
1470464,04-Jul-13,M4R,2.00
1470467,02-Jul-13,M5M,0.900
1470471,27-Jun-13,M4N,<0.500
1470473,16-Jul-13,M3M,<0.500
1470474,24-Jun-13,M4N,18.0
1471586,16-Jul-13,M4T,5.00
1471587,15-Jul-13,M4S,<0.500
1471588,11-Jul-13,M4J,5.00
1471589,15-Jul-13,M4J,8.00
1471590,16-Jul-13,M4E,<0.500
1471591,17-Jul-13,M4L,4.00
1471592,22-Jul-13,M4C,<0.500
1471593,10-Jul-13,M4L,3.00
1471594,17-Jul-13,M4L,<0.500
1471595,19-Jul-13,M4C,2.00
1473746,04-Jul-13,M1N,0.800
1473750,15-Jul-13,M1V,<0.500
1473755,15-Jul-13,M1V,12.0
1473990,22-Jul-13,M6J,3.00
1473991,30-Jul-13,M5V,<0.500
1474041,23-Jul-13,M9A,<0.500
1474042,16-Jul-13,M8W,<0.500
1474043,23-Jul-13,M6S,24.0
1474044,29-Jul-13,M6S,2.00
1474045,26-Jun-13,M4M,<0.500
1474046,28-Jul-13,M6S,<0.500
1474060,18-Jul-13,M6R,<0.500
1474061,23-Jul-13,M6H,10.0
1474073,15-Jul-13,M6S,25.0
1474127,27-Jun-13,M6R,<0.500
1474128,18-Jul-13,M4C,4.00
1476564,22-Jul-13,M6E,<0.500
1476568,25-Jul-13,M5M,2.00
1476569,23-Jul-13,M2N,<0.500
1476570,24-Jul-13,M4T,0.600
1476571,31-Jul-13,M4G,<0.500
1476579,23-Jul-13,M9A,<0.500
1477311,29-Jul-13,M6C,<0.500
1477332,29-Jul-13,M6G,<0.500
1477336,29-Jul-13,M4G,4.00
1477337,29-Jul-13,M5R,<0.500
1477338,26-Jul-13,M4S,<0.500
1477339,22-Jul-13,M6J,4.00
1477343,06-Aug-13,M5A,2.00
1477344,31-Jul-13,M6C,<0.500
1477345,31-Jul-13,M5N,43.0
1477346,23-Jul-13,M2N,<0.500
1477347,02-Aug-13,M6G,19.0
1477857,31-Jul-13,M4C,<0.500
1477858,31-Jul-13,M4M,12.0
1477859,31-Jul-13,M6K,<0.500
1477860,31-Jul-13,M4E,0.800
1477861,31-Jul-13,M4V,10.0
1477864,29-Jul-13,M4K,28.0
1477870,06-Aug-13,M4R,13.0
1477871,31-Jul-13,M1N,16.0
1477883,26-Jun-13,M4J,0.500
1477896,29-Jul-13,M4C,<0.500
1477897,02-Aug-13,M4R,7.00
1477898,26-Jul-13,M4J,15.0
1479587,05-Aug-13,M1E,<0.500
1479587,05-Aug-13,M1E,<0.500
1479589,12-Aug-13,M9C,<0.500
1479589,12-Aug-13,M9C,<0.500
1479595,07-Aug-13,M6P,<0.500
1479595,07-Aug-13,M6P,<0.500
1479597,12-Aug-13,M6R,0.600
1479597,12-Aug-13,M6R,0.700
1479604,09-Aug-13,M6H,<0.500
1479604,09-Aug-13,M6H,<0.500
1479698,09-Aug-13,M6S,1.00
1479698,09-Aug-13,M6S,1.00
1479699,13-Aug-13,M8Z,<0.500
1479699,13-Aug-13,M8Z,<0.500
1479700,08-Aug-13,M9B,<0.500
1479700,08-Aug-13,M9B,<0.500
1479703,08-Aug-13,M6R,6.00
1479703,08-Aug-13,M6R,6.00
1479706,09-Aug-13,M8Z,<0.500
1479706,09-Aug-13,M8Z,<0.500
1481030,09-Aug-13,M4L,5.00
1481030,09-Aug-13,M4L,6.00
1481031,13-Aug-13,M4J,17.0
1481031,13-Aug-13,M4J,18.0
1481086,13-Aug-13,M4J,13.0
1481086,13-Aug-13,M4J,14.0
1481089,13-Aug-13,M6G,<0.500
1481089,13-Aug-13,M6G,0.500
1481094,08-Aug-13,M4L,12.0
1481094,08-Aug-13,M4L,13.0
1481100,08-Aug-13,M4M,4.00
1481100,08-Aug-13,M4M,4.00
1481101,09-Aug-13,M4L,5.00
1481101,09-Aug-13,M4L,5.00
1481102,14-Aug-13,M5A,<0.500
1481102,14-Aug-13,M5A,<0.500
1481103,09-Aug-13,M6C,<0.500
1481103,09-Aug-13,M6C,0.800
1482757,11-Aug-13,M2N,<0.500
1482758,13-Aug-13,M2N,3.00
1482759,16-Aug-13,M6S,4.00
1482768,16-Aug-13,M9A,0.600
1482775,13-Aug-13,M4R,<0.500
1482777,14-Aug-13,M2N,<0.500
1483263,16-Aug-13,M4L,<0.500
1483264,14-Aug-13,M4E,9.00
1483271,19-Aug-13,M4K,<0.500
1485541,15-Aug-13,M4L,8.00
1488554,23-Aug-13,M4L,10.0
1488561,10-Aug-13,M4P,4.00
1488591,29-Aug-13,M4E,<0.500
1488592,21-Aug-13,M6R,<0.500
1488593,27-Aug-13,M4M,<0.500
1488600,27-Aug-13,M6S,7.00
1488602,16-Aug-13,M6K,14.0
1488922,18-Aug-13,M6E,11.0
1488927,21-Aug-13,M9A,<0.500
1488930,04-Aug-13,M8V,2.00
1488931,12-Aug-13,M9A,3.00
1488947,23-Aug-13,M5M,4.00
1488951,26-Aug-13,M4C,1.00
1488952,28-Aug-13,M4J,<0.500
1488953,23-Aug-13,M6R,<0.500
1488960,22-Aug-13,M4L,<0.500
1488970,28-Aug-13,M4J,12.0
1488976,22-Aug-13,M4L,6.00
1488983,22-Aug-13,M4J,1.00
1489173,13-Aug-13,M6H,<0.500
1489177,27-Aug-13,M4E,7.00
1489180,29-Aug-13,M4J,23.0
1489186,18-Aug-13,M6J,3.00
1489190,25-Aug-13,M6H,6.00
1489193,26-Aug-13,M4K,3.00
1489196,28-Aug-13,M4L,6.00
1489203,12-Aug-13,M4N,1.00
1489207,26-Aug-13,M4P,0.500
1489221,23-Aug-13,M6G,<0.500
1491444,29-Aug-13,M4L,<0.500
1491445,03-Sep-13,M4E,8.00
1491446,04-Sep-13,M4K,2410
1491447,04-Sep-13,M4J,1.00
1491448,29-Aug-13,M4E,3110
1493094,28-Aug-13,M6H,71.0
1493095,05-Sep-13,M6P,19.0
1493133,06-Sep-13,M6P,5.00
1493138,29-Aug-13,M8Z,<0.500
1493155,06-Sep-13,M1N,22.0
1493158,11-Sep-13,M1N,2.00
1493185,10-Sep-13,M6P,12.0
1493189,13-Sep-13,M8Y,0.700
1493196,10-Sep-13,M4C,10.0
1493197,05-Sep-13,M4L,3.00
1493198,08-Sep-13,M4E,17.0
1493199,10-Sep-13,M4L,11.0
1493200,04-Sep-13,M6E,10.0
1493201,06-Sep-13,M4C,7.00
1493208,04-Sep-13,M4G,17.0
1493212,13-Sep-13,M4C,9.00
1493213,09-Sep-13,M4J,2.00
1493215,06-Sep-13,M9A,17.0
1493300,05-Sep-13,M6H,<0.500
1494635,03-Sep-13,M4S,15.0
1494636,06-Sep-13,M5M,7.00
1494659,03-Sep-13,M4P,<0.500
1494675,16-Sep-13,M3H,<0.500
1494677,09-Sep-13,M4G,6.00
1494679,09-Sep-13,M2R,<0.500
1496060,17-Sep-13,M4J,<0.500
1496061,17-Sep-13,M4C,20.0
1496070,13-Sep-13,M4C,8.00
1496084,13-Sep-13,M6J,0.600
1496089,16-Sep-13,M4J,5.00
1496092,17-Sep-13,M4M,3.00
1496094,16-Sep-13,M6P,7.00
1496095,13-Sep-13,M6R,<0.500
1496513,13-Sep-13,M6S,34.0
1496514,14-Sep-13,M4C,<0.500
1496515,17-Sep-13,M4C,9.00
1498574,23-Sep-13,M4C,0.540
1498575,26-Sep-13,M4C,1.10
1498678,24-Sep-13,M4J,0.110
1498679,20-Sep-13,M4E,0.0610
1498680,21-Sep-13,M4J,0.0610
1498681,24-Sep-13,M4E,0.220
1498682,23-Sep-13,M4B,24.0
1498683,25-Sep-13,M4E,12.0
1499625,16-Sep-13,M2R,0.180
1499626,25-Sep-13,M6E,2.00
1499627,26-Sep-13,M2M,0.0770
1500099,18-Sep-13,M6P,<0.0500
1500100,30-Sep-13,M9B,0.200
1500101,24-Sep-13,M6E,5.10
1500102,23-Sep-13,M9C,0.120
1500115,07-Sep-13,M6H,4.70
1500116,24-Sep-13,M6E,22.0
1500130,19-Sep-13,M8V,0.130
1500145,27-Sep-13,M6P,0.330
1500148,18-Sep-13,M8W,14.0
1500149,20-Sep-13,M6P,0.800
1500150,24-Sep-13,M6R,0.360
1501741,02-Oct-13,M4J,0.140
1501833,30-Sep-13,M4J,1.80
1501846,01-Oct-13,M4G,0.210
1501847,03-Oct-13,M4B,0.370
1501849,01-Oct-13,M4M,0.0940
1502020,01-Oct-13,M4L,4.10
1504856,03-Oct-13,M1N,25.0
1504857,07-Oct-13,M4B,0.750
1504868,03-Oct-13,M1N,6.10
1504870,09-Oct-13,M5R,0.530
1504882,04-Oct-13,M5V,0.170
1504905,08-Oct-13,M5S,3.40
1505154,29-Aug-13,M4M,18.0
1505155,29-Aug-13,M5M,0.290
1505156,29-Aug-13,M3H,0.0910
1505157,04-Sep-13,M4M,5.90
1505158,05-Sep-13,M4L,7.90
1505233,11-Sep-13,M4C,7.70
1505239,08-Sep-13,M4L,0.770
1505243,04-Sep-13,M5S,0.220
1505244,10-Sep-13,M5N,0.270
1505245,12-Sep-13,M6H,2.90
1505247,12-Sep-13,M6G,12.0
1505250,16-Sep-13,M6S,1.20
1505252,17-Sep-13,M4L,2.70
1505253,29-Sep-13,M6G,1.80
1505254,18-Sep-13,M6H,2.40
1505255,23-Sep-13,M6S,6.50
1505256,29-Sep-13,M4L,15.0
1505257,29-Sep-13,M6B,0.410
1505258,23-Sep-13,M5M,0.280
1505263,09-Oct-13,M1N,14.0
1505271,10-Oct-13,M6G,54.0
1505274,04-Oct-13,M5N,3.60
1505275,10-Oct-13,M4N,17.0
1505276,23-Sep-13,M6S,0.290
1505277,28-Sep-13,M4T,13.0
1505278,24-Sep-13,M4C,10.0
1505282,09-Oct-13,M6S,0.400
1505283,03-Oct-13,M6J,4.30
1505291,08-Oct-13,M4B,0.400
1505292,04-Oct-13,M5T,4.00
1505302,01-Oct-13,M4R,13.0
1505321,05-Sep-13,M4L,0.600
1505322,07-Oct-13,M5N,2.90
1505328,09-Sep-13,M4J,22.0
1505330,02-Sep-13,M6H,0.640
1505339,01-Sep-13,M6J,13.0
1505340,16-Oct-13,M4W,1.70
1505341,03-Sep-13,M4X,0.310
1505342,11-Oct-13,M5N,0.350
1505558,11-Oct-13,M6S,0.930
1505559,02-Oct-13,M9A,0.150
1505560,11-Oct-13,M6S,0.640
1505567,07-Oct-13,M6R,1.30
1505568,02-Oct-13,M8Y,0.0850
1505569,10-Oct-13,M6K,14.0
1506672,17-Oct-13,M4C,16.0
1509366,21-Oct-13,M5S,12.0
1509367,21-Oct-13,M4J,1.30
1510695,16-Oct-13,M9W,7.10
1510705,16-Oct-13,M4G,19.0
1510734,18-Oct-13,M4P,0.180
1510744,22-Oct-13,M4R,8.50
1510745,22-Oct-13,M6A,0.100
1510777,15-Oct-13,M4P,0.0710
1511129,15-Oct-13,M9B,0.120
1511130,20-Oct-13,M8V,0.640
1511146,17-Oct-13,M6M,16.0
1511169,24-Oct-13,M8Y,0.210
1511170,21-Oct-13,M6J,5.20
1511171,28-Oct-13,M6P,0.150
1511181,25-Oct-13,M6P,16.0
1511182,22-Oct-13,M8Y,<0.0500
1511189,28-Oct-13,M6E,2.80
1511190,20-Oct-13,M9R,0.210
1512061,25-Oct-13,M4E,8.30
1512062,23-Oct-13,M5A,0.110
1512063,20-Oct-13,M5M,0.0550
1512064,16-Oct-13,M4L,0.0780
1512070,25-Oct-13,M4P,2.50
1512074,17-Oct-13,M6J,11.0
1512089,28-Oct-13,M5A,2.20
1512090,16-Oct-13,M4M,0.690
1512092,21-Oct-13,M6S,10.0
1512093,18-Oct-13,M6J,1.40
1512094,17-Oct-13,M4C,5.10
1512095,22-Oct-13,M6K,1.10
1512096,28-Oct-13,M4Y,25.0
1512103,26-Oct-13,M6P,1.50
1512104,24-Oct-13,M6G,20.0
1512119,30-Oct-13,M4M,3.10
1512136,30-Oct-13,M4J,6.40
1512137,24-Oct-13,M4L,9.90
1512138,22-Oct-13,M5M,19.0
1512143,25-Oct-13,M6G,1.40
1512144,21-Oct-13,M6R,2100
1512145,28-Oct-13,M6K,11.0
1512152,21-Oct-13,M6J,0.340
1512155,25-Oct-13,M6H,4.80
1513322,03-Nov-13,M1E,0.100
1513484,01-Nov-13,M6G,0.0580
1514676,04-Nov-13,M4C,4.70
1514677,30-Oct-13,M4K,6.50
1514680,01-Nov-13,M4J,0.580
1514681,06-Nov-13,M4L,4.20
1515588,06-Nov-13,M5P,0.220
1515589,31-Oct-13,M3H,0.100
1515595,29-Oct-13,M4N,1.70
1515971,03-Nov-13,M6R,3.70
1515986,02-Nov-13,M8Y,6.50
1515987,06-Nov-13,M6S,1.60
1515988,06-Nov-13,M9B,0.250
1517077,30-Oct-13,M6E,0.100
1517289,13-Nov-13,M4J,0.220
1517294,13-Nov-13,M4C,0.0670
1517295,07-Nov-13,M4K,50.0
1517432,13-Nov-13,M4G,0.230
1517434,14-Nov-13,M4M,1.50
1517435,11-Nov-13,M4C,6.50
1517436,12-Nov-13,M4L,1.20
1518419,01-Nov-13,M6G,2.80
1518420,08-Nov-13,M6N,1.80
1518421,06-Nov-13,M6G,0.930
1518424,18-Nov-13,M6C,43.0
1518510,16-Nov-13,M4J,5.50
1518511,07-Nov-13,M4N,4.00
1518512,03-Nov-13,M4M,0.0960
1518515,08-Nov-13,M4M,2.10
1518516,15-Nov-13,M4W,3.00
1518544,12-Nov-13,M6C,6.40
1518546,13-Nov-13,M6H,5.00
1518578,05-Nov-13,M4E,<0.0500
1518579,18-Nov-13,M1N,31.0
1518580,08-Nov-13,M4C,0.680
1518581,04-Nov-13,M4K,3.40
1518582,11-Nov-13,M4E,0.230
1518583,19-Nov-13,M4W,0.0980
1518834,20-Nov-13,M8Y,0.140
1518848,17-Nov-13,M4C,0.570
1518849,20-Nov-13,M4E,4.50
1518850,20-Nov-13,M4J,6.80
1519708,12-Oct-13,M5P,3.30
1519711,14-Nov-13,M5M,0.150
1519726,21-Nov-13,M6C,0.120
1519731,21-Nov-13,M2N,3.40
1521011,22-Nov-13,M4G,5.90
1521418,20-Nov-13,M6N,5.40
1521421,20-Nov-13,M6P,9.10
1521424,11-Nov-13,M6M,0.0610
1521440,25-Nov-13,M6E,13.0
1521457,14-Nov-13,M6H,0.480
1521458,20-Nov-13,M6P,0.0680
1521459,21-Nov-13,M8Y,0.480
1525189,28-Nov-13,M4J,0.0960
1525193,27-Nov-13,M4L,8.00
1525194,22-Nov-13,M4M,2.10
1525195,28-Nov-13,M4L,2.70
1525196,25-Nov-13,M4J,4.90
1525197,25-Nov-13,M1N,14.0
1525198,03-Dec-13,M1L,11.0
1525199,27-Nov-13,M4C,0.130
1525207,21-Nov-13,M4J,3.30
1525208,25-Nov-13,M4M,0.180
1525209,23-Nov-13,M4C,0.270
1525210,05-Dec-13,M4J,1.10
1525217,03-Dec-13,M4J,0.0770
1526049,04-Dec-13,M4E,1.50
1526053,02-Dec-13,M6J,<0.0500
1526055,19-Nov-13,M5R,4.40
1526069,22-Nov-13,M4M,1.90
1526074,16-Nov-13,M4K,29.0
1526077,25-Nov-13,M6C,4.70
1526082,26-Nov-13,M6G,8.70
1526102,29-Nov-13,M4L,13.0
1527807,30-Nov-13,M4L,0.510
1527814,11-Dec-13,M6P,28.0
1527815,10-Dec-13,M6H,2.20
1527816,29-Nov-13,M9A,0.120
1527839,18-Nov-13,M6R,0.820
1528964,09-Dec-13,M5M,6.10
1528966,26-Nov-13,M4R,0.460
1528970,03-Dec-13,M6C,0.190
1528972,05-Dec-13,M2N,0.380
1530483,20-Dec-13,M4L,0.290
1530484,13-Dec-13,M4W,0.320
1530537,11-Dec-13,M4C,0.560
1530538,06-Dec-13,M1N,9.20
1530539,06-Dec-13,M4B,0.310
1532503,13-Dec-13,M6G,0.0710
1532518,19-Dec-13,M4C,0.240
1532533,10-Dec-13,M6G,3.60
1532534,17-Dec-13,M8V,6.50
1532535,09-Dec-13,M6E,2.50
1532538,04-Dec-13,M4K,0.930
1532539,17-Dec-13,M4C,0.970
1533602,30-Dec-13,M4L,4.70
1533603,27-Dec-13,M4J,10.0
1534029,18-Dec-13,M5M,0.680
1535433,20-Dec-13,M5R,0.110
1535462,29-Dec-13,M5R,0.620
1536623,13-Dec-13,M6S,1.10
1536624,17-Dec-13,M6H,2.00
1536663,23-Dec-13,M6C,5.20
